-0.030683' -0.045689' 1.017785' -1.120000' -0.280000' -0.210000' -0.031570' 0.076293' 0.100117
-0.031842' -0.045506' 1.017053' -1.137500' -0.306250' -0.087500' -0.031570' 0.076293' 0.100117
-0.031476' -0.044652' 1.018334' -1.207500' -0.393750' -0.026250' -0.025723' 0.082140' 0.103625
-0.031232' -0.031476' 1.017114' -1.023750' -0.166250' -0.070000' -0.029816' 0.079509' 0.094417
-0.031598' -0.045201' 1.015955' -1.233750' -0.227500' -0.253750' -0.029816' 0.079509' 0.094417
-0.033733' -0.045811' 1.016626' -0.918750' -0.227500' -0.192500' -0.030985' 0.080970' 0.096463
-0.029829' -0.043920' 1.016809' -1.163750' -0.236250' -0.043750' -0.027185' 0.083894' 0.098217
-0.045445' -0.045567' 1.018273' -1.207500' -0.376250' -0.157500' -0.027185' 0.083894' 0.098217
-0.032208' -0.043737' 1.017968' -1.356250' -0.280000' 2.152500' -0.032739' 0.080970' 0.096025
-0.031842' -0.044286' 1.019127' -1.207500' -0.227500' -0.262500' -0.023677' 0.080678' 0.116048
-0.031537' -0.046604' 1.015772' -1.163750' -0.262500' -0.192500' -0.023677' 0.080678' 0.116048
-0.030988' -0.042761' 1.016260' -1.207500' -0.227500' -0.096250' -0.028647' 0.080094' 0.099825
-0.030195' -0.043981' 1.016809' -1.330000' -0.227500' -0.087500' -0.015785' 0.076878' 0.101286
-0.033123' -0.045140' 1.016504' -1.277500' -0.516250' -0.201250' -0.015785' 0.076878' 0.101286
-0.030805' -0.046970' 1.017907' -1.260000' -0.210000' -0.087500' -0.027185' 0.083601' 0.109909
-0.031659' -0.044530' 1.017541' -0.918750' -0.323750' 0.052500' -0.024847' 0.081847' 0.104794
-0.031598' -0.043066' 1.016321' -1.382500' -0.306250' -0.183750' -0.024847' 0.044431' 0.097778
-0.031293' -0.045262' 1.015833' -1.330000' -0.367500' -2.143750' -0.027185' 0.074540' 0.097778
-0.033672' -0.046787' 1.015467' -1.137500' -0.192500' -0.026250' -0.034785' 0.083601' 0.104209
-0.030134' -0.042761' 1.018334' -1.163750' -0.323750' -0.096250' -0.034785' 0.080970' 0.106255
-0.029585' -0.046055' 1.016260' -0.918750' -0.236250' -0.070000' -0.025431' 0.080970' 0.106255
-0.017019' -0.060878' 1.017297' -1.181250' -0.253750' -0.131250' -0.028647' 0.083601' 0.103771
-0.016348' -0.045079' 1.018761' -1.233750' -0.280000' -0.183750' -0.032739' 0.083601' 0.102894
-0.030195' -0.043005' 1.016565' -1.085000' -0.227500' -0.210000' -0.032739' 0.083601' 0.102894
-0.030317' -0.061549' 1.017114' -1.146250' -0.420000' -0.017500' -0.027770' 0.081847' 0.109763
-0.030805' -0.045628' 1.017541' -1.093750' -0.507500' -0.131250' -0.030985' 0.087109' 0.111809
-0.031842' -0.045201' 1.017175' -1.085000' -0.236250' -0.070000' -0.030985' 0.087109' 0.111809
-0.046360' -0.046726' 1.018212' -1.137500' -0.420000' -0.087500' -0.028354' 0.084186' 0.105817
-0.030012' -0.044103' 1.018700' -1.163750' -0.350000' -0.026250' -0.028354' 0.079801' 0.114002
-0.031903' -0.047214' 1.017114' -0.997500' -0.183750' -0.087500' -0.028354' 0.079801' 0.114002
-0.031293' -0.046726' 1.017297' -1.023750' -0.070000' -0.113750' -0.021923' 0.082724' 0.112979
-0.031781' -0.045872' 1.017236' -1.207500' -0.236250' 0.052500' -0.026600' 0.082432' 0.103479
-0.032696' -0.044713' 1.016382' -1.120000' -0.280000' -0.183750' -0.026600' 0.082432' 0.103479
-0.045750' -0.045384' 1.016138' -1.181250' -0.201250' -0.183750' -0.033324' 0.077170' 0.106402
-0.032391' -0.045079' 1.017724' -1.312500' -0.210000' -0.026250' -0.028647' 0.090909' 0.111663
-0.032391' -0.044469' 1.018639' -1.260000' -0.437500' -0.157500' -0.028647' 0.090909' 0.111663
-0.016836' -0.044957' 1.018212' -1.093750' -0.367500' -0.087500' -0.027770' 0.080094' 0.108302
-0.031354' -0.043493' 1.016809' -1.190000' -0.341250' 0.122500' -0.030985' 0.088571' 0.114148
-0.032818' -0.031537' 1.016809' -1.041250' -0.227500' -0.140000' -0.030985' 0.088571' 0.114148
-0.030622' -0.042883' 1.017846' -1.277500' -0.096250' -0.087500' -0.028354' 0.077170' 0.105086
-0.031354' -0.045506' 1.016809' -1.330000' -0.350000' -0.227500' -0.026893' 0.076586' 0.119117
-0.030988' -0.044957' 1.016748' -1.085000' -0.227500' -0.070000' -0.026893' 0.076586' 0.113417
-0.031720' -0.047336' 1.017419' -1.435000' -0.262500' -0.140000' -0.024554' 0.081263' 0.113417
-0.034160' -0.045750' 1.018395' -1.452500' -0.096250' -0.043750' -0.033324' 0.082432' 0.102017
-0.029402' -0.045079' 1.016260' -1.373750' -0.210000' -2.240000' -0.033324' 0.069863' 0.108886
-0.031598' -0.042090' 1.016748' -1.312500' -0.253750' 0.052500' -0.029816' 0.069863' 0.108886
-0.031110' -0.046787' 1.016748' -1.155000' -0.210000' -0.096250' -0.030985' 0.076878' 0.106548
-0.031659' -0.043798' 1.017175' -1.093750' -0.437500' -0.087500' -0.024554' 0.080094' 0.106109
-0.016226' -0.045872' 1.017602' -1.120000' -0.253750' -0.043750' -0.024554' 0.080094' 0.106109
-0.032757' -0.044469' 1.016504' -1.093750' -0.341250' 2.178750' -0.028354' 0.079217' 0.107717
-0.031110' -0.045689' 1.018700' -1.382500' -0.253750' -0.157500' -0.028062' 0.079217' 0.108448
-0.033733' -0.046360' 1.019249' -1.041250' -0.367500' -0.323750' -0.028062' 0.079217' 0.108448
-0.031781' -0.043920' 1.016443' -1.330000' -0.140000' -0.043750' -0.023385' 0.082724' 0.105525
-0.031720' -0.043920' 1.016748' -0.918750' -0.533750' -0.017500' -0.024262' 0.079509' 0.102602
-0.033184' -0.045384' 1.016748' -1.303750' -0.297500' -0.052500' -0.024262' 0.079509' 0.102602
-0.032330' -0.045018' 1.017968' -1.023750' -0.183750' -2.187500' -0.028354' 0.082140' 0.106255
-0.032147' -0.045506' 1.018273' -1.085000' -0.332500' -0.113750' -0.026893' 0.082432' 0.109032
-0.032025' -0.047031' 1.016626' -1.050000' -0.236250' -0.122500' -0.026893' 0.082432' 0.109032
-0.033428' -0.044896' 1.018029' -1.085000' -0.227500' -2.170000' -0.026600' 0.079801' 0.107717
-0.030744' -0.043737' 1.016138' -1.233750' -0.490000' 0.078750' -0.023970' 0.079217' 0.094563
-0.017019' -0.044530' 1.019615' -1.303750' -0.262500' -0.096250' -0.023970' 0.079217' 0.094563
-0.031781' -0.041541' 1.015223' -1.067500' -0.192500' -0.236250' -0.036831' 0.088278' 0.100263
-0.032513' -0.044347' 1.018273' -1.181250' -0.367500' -0.253750' -0.035077' 0.090324' 0.102163
-0.029646' -0.044957' 1.019859' -1.181250' -0.297500' -0.183750' -0.035077' 0.090324' 0.102163
-0.032574' -0.045811' 1.019859' -1.067500' -0.227500' -0.192500' -0.033616' 0.081847' 0.097632
-0.033550' -0.044042' 1.017724' -1.137500' -0.350000' 0.078750' -0.037124' 0.083017' 0.105963
-0.031049' -0.044713' 1.018090' -1.111250' -0.367500' 0.000000' -0.037124' 0.083017' 0.105963
-0.033977' -0.044530' 1.017480' -1.120000' -0.245000' -0.280000' -0.030400' 0.079509' 0.097194
-0.032818' -0.044042' 1.017846' -0.962500' -0.026250' -0.113750' -0.030400' 0.079217' 0.097486
-0.029951' -0.046116' 1.017602' -1.050000' -0.306250' -0.140000' -0.030400' 0.079217' 0.097925
-0.032147' -0.044347' 1.018090' -1.120000' -0.446250' -0.061250' -0.034785' 0.086524' 0.097925
-0.031781' -0.046360' 1.017663' -1.286250' -0.166250' -0.017500' -0.030985' 0.087694' 0.104648
-0.032269' -0.044896' 1.016443' -1.120000' -0.087500' 2.213750' -0.030985' 0.082140' 0.098217
-0.033611' -0.044469' 1.018517' -1.163750' -0.087500' -0.157500' -0.030108' 0.082140' 0.098217
-0.031720' -0.043493' 1.017602' -1.067500' 0.087500' -0.166250' -0.028062' 0.086232' 0.088132
-0.030866' -0.044164' 1.017663' -1.286250' -0.157500' -0.087500' -0.024847' 0.078047' 0.099240
-0.032757' -0.031720' 1.017541' -1.400000' -0.166250' 0.140000' -0.024847' 0.078047' 0.099240
-0.030805' -0.044530' 1.017053' -1.093750' -0.306250' -0.140000' -0.025431' 0.077755' 0.098509
-0.031110' -0.031537' 1.017175' -1.137500' -0.350000' -0.052500' -0.023093' 0.077463' 0.103917
-0.015738' -0.045262' 1.018273' -1.181250' -0.175000' -0.507500' -0.023093' 0.077463' 0.103917
-0.031476' -0.046116' 1.015833' -0.796250' -0.306250' -0.070000' -0.026308' 0.080970' 0.094417
-0.032696' -0.045750' 1.016992' -1.181250' -0.551250' -0.017500' -0.030108' 0.083894' 0.095586
-0.031049' -0.044164' 1.016199' -1.382500' -0.271250' -0.157500' -0.030108' 0.083894' 0.095586
-0.031476' -0.045018' 1.017724' -1.015000' -0.253750' -0.183750' -0.032154' 0.083309' 0.099971
-0.033245' -0.043188' 1.017480' -0.953750' -0.096250' -0.070000' -0.025139' 0.085647' 0.096171
-0.046421' -0.046238' 1.016504' -1.172500' -0.323750' -0.070000' -0.025139' 0.085647' 0.096171
-0.031110' -0.047214' 1.017663' -1.181250' -0.472500' 0.052500' -0.028062' 0.083601' 0.100994
-0.031720' -0.045262' 1.017480' -1.085000' -0.227500' -0.070000' -0.023970' 0.089448' 0.105671
-0.032086' -0.045506' 1.016687' -1.207500' -0.096250' 0.122500' -0.023970' 0.089448' 0.105671
-0.032330' -0.044957' 1.016992' -1.303750' -0.402500' -0.140000' -0.026600' 0.087694' 0.098948
-0.033062' -0.043859' 1.017602' -1.111250' -0.437500' 0.000000' -0.024262' 0.079217' 0.096609
-0.033306' -0.044713' 1.015223' -1.312500' -0.577500' -0.157500' -0.024262' 0.079217' 0.096609
-0.031354' -0.044103' 1.017724' -1.093750' -0.350000' -0.131250' -0.029524' 0.084186' 0.095732
-0.034038' -0.046726' 1.016138' -1.067500' -0.280000' -0.236250' -0.028939' 0.081847' 0.092955
-0.031720' -0.044530' 1.017480' -1.356250' -0.227500' -0.140000' -0.028939' 0.081847' 0.092955
-0.029951' -0.044835' 1.016138' -1.356250' -0.140000' -0.113750' -0.032447' 0.080970' 0.097632
-0.032635' -0.045140' 1.018456' -1.041250' -0.411250' -0.157500' -0.029231' 0.083601' 0.102455
-0.032208' -0.044530' 1.017663' -1.050000' -0.332500' -0.201250' -0.029231' 0.083601' 0.103040
-0.030317' -0.045140' 1.017663' -1.163750' -0.323750' -0.122500' -0.025431' 0.073663' 0.103040
-0.031049' -0.045323' 1.016321' -1.207500' -0.341250' -0.210000' -0.022216' 0.089155' 0.095440
-0.034038' -0.043981' 1.014735' -1.207500' -0.183750' -0.026250' -0.022216' 0.076001' 0.098655
-0.031415' -0.046726' 1.015467' -1.093750' -0.463750' -0.061250' -0.029524' 0.076001' 0.098655
-0.032879' -0.044347' 1.016504' -1.207500' -0.437500' -0.236250' -0.021631' 0.083894' 0.091494
-0.033550' -0.046604' 1.015040' -1.015000' -0.210000' -0.166250' -0.030108' 0.077170' 0.091494
-0.031293' -0.045872' 1.017236' -1.260000' -0.420000' -0.131250' -0.030108' 0.077170' 0.091494
-0.034038' -0.044408' 1.019554' -1.085000' -0.140000' -0.043750' -0.032739' 0.084478' 0.101140
-0.031598' -0.046116' 1.017602' -1.277500' -0.332500' -0.087500' -0.030693' 0.087109' 0.098948
-0.031049' -0.042639' 1.016992' -1.330000' -0.393750' -0.166250' -0.030693' 0.087109' 0.098948
-0.031049' -0.045262' 1.017175' -1.190000' -0.367500' -0.140000' -0.032154' 0.080970' 0.086817
-0.032696' -0.046238' 1.017968' -1.233750' -0.140000' 0.070000' -0.031570' 0.086817' 0.099678
-0.032330' -0.045750' 1.017419' -0.997500' -0.043750' -0.026250' -0.031570' 0.086817' 0.099678
-0.046848' -0.043493' 1.018700' -1.207500' -0.463750' -0.271250' -0.032739' 0.083017' 0.100555
-0.033123' -0.044164' 1.018578' -1.233750' -0.341250' -0.087500' -0.034201' 0.073955' 0.098655
-0.032879' -0.042395' 1.016382' -1.111250' -0.297500' -0.393750' -0.034201' 0.073955' 0.098655
-0.028792' -0.045018' 1.017480' -1.155000' -0.367500' -0.087500' -0.027477' 0.081555' 0.091786
-0.030378' -0.045018' 1.017785' -1.216250' -0.533750' -0.157500' -0.029816' 0.071032' 0.105963
-0.031110' -0.044835' 1.018456' -1.312500' -0.420000' -0.201250' -0.029816' 0.071032' 0.105963
-0.030256' -0.043981' 1.014857' -1.093750' -0.437500' -0.166250' -0.035662' 0.073078' 0.094855
-0.032452' -0.045384' 1.016382' -0.997500' -0.376250' 0.070000' -0.030985' 0.084478' 0.102748
-0.031232' -0.042273' 1.017480' -0.971250' -0.411250' -0.061250' -0.030985' 0.084478' 0.102748
-0.016043' -0.044835' 1.017968' -1.277500' -0.376250' -0.140000' -0.028062' 0.076001' 0.102163
-0.031293' -0.044591' 1.016992' -1.067500' -0.227500' -0.043750' -0.030693' 0.081263' 0.094855
-0.030012' -0.045994' 1.017175' -1.163750' -0.402500' -0.332500' -0.030693' 0.081263' 0.094855
-0.033062' -0.045201' 1.019554' -0.918750' -0.367500' 0.043750' -0.022800' 0.079509' 0.096901
-0.031049' -0.045506' 1.018944' -1.181250' -0.577500' -0.017500' -0.026016' 0.078340' 0.099240
-0.032391' -0.044469' 1.017968' -1.120000' -0.726250' -0.227500' -0.026016' 0.078340' 0.099532
-0.030744' -0.044774' 1.018883' -1.146250' -0.306250' -0.061250' -0.028354' 0.078924' 0.099532
-0.030073' -0.044774' 1.019737' -1.277500' -0.393750' -0.096250' -0.029231' 0.079217' 0.102309
-0.031354' -0.043737' 1.017846' -1.155000' -0.516250' -0.140000' -0.029231' 0.082724' 0.102894
-0.028609' -0.045689' 1.016382' -0.997500' -0.437500' -0.087500' -0.029231' 0.082724' 0.102894
-0.031476' -0.043615' 1.017785' -0.997500' -0.271250' -0.280000' -0.031277' 0.085940' 0.096755
-0.030805' -0.045994' 1.017419' -1.181250' -0.367500' -0.227500' -0.031570' 0.078047' 0.101725
-0.029402' -0.046482' 1.016138' -1.286250' 2.222500' -0.087500' -0.031570' 0.078047' 0.101725
-0.033672' -0.044896' 1.017846' -1.233750' -0.393750' -0.087500' -0.024847' 0.084771' 0.096901
-0.032513' -0.045811' 1.016565' -1.382500' -0.227500' -0.227500' -0.021046' 0.078340' 0.114440
-0.031903' -0.045140' 1.017480' -1.312500' -0.201250' -0.026250' -0.021046' 0.078340' 0.114440
-0.032269' -0.045018' 1.016321' -1.023750' -0.236250' -0.043750' -0.033908' 0.080386' 0.104063
-0.031598' -0.045201' 1.017297' -0.927500' -2.222500' -0.140000' -0.028354' 0.081555' 0.106402
-0.033489' -0.045872' 1.018151' -1.163750' -0.113750' -0.070000' -0.028354' 0.081555' 0.106402
-0.031232' -0.044408' 1.017907' -0.857500' -0.323750' -0.026250' -0.030985' 0.080678' 0.110202
-0.032330' -0.043005' 1.016504' -1.233750' -0.017500' 2.143750' -0.029816' 0.079217' 0.105086
-0.032208' -0.043127' 1.016077' -1.163750' -0.061250' -0.087500' -0.029816' 0.079217' 0.105086
-0.031415' -0.043249' 1.015101' -1.277500' -0.341250' -0.070000' -0.025139' 0.080094' 0.106548
-0.032147' -0.044713' 1.018029' -1.242500' -0.393750' 0.008750' -0.028939' 0.078924' 0.105379
-0.029036' -0.046055' 1.015040' -1.111250' -0.402500' -0.306250' -0.028939' 0.078924' 0.105379
-0.030622' -0.044835' 1.015711' -1.373750' -0.306250' -0.052500' -0.019585' 0.082432' 0.100117
-0.033428' -0.045262' 1.015894' -1.155000' -0.297500' -0.026250' -0.031862' 0.076293' 0.101725
-0.030988' -0.043981' 1.016260' -1.286250' -0.253750' -0.061250' -0.031862' 0.076293' 0.101725
-0.029463' -0.046177' 1.015467' -0.988750' -0.227500' -0.157500' -0.030693' 0.077755' 0.116925
-0.033123' -0.044286' 1.016626' -1.233750' -0.166250' -0.087500' -0.027477' 0.072493' 0.100555
-0.030256' -0.044835' 1.017297' -1.373750' -0.516250' -0.297500' -0.027477' 0.109909' 0.106402
-0.030012' -0.044347' 1.016565' -0.831250' -0.420000' 2.082500' -0.030108' 0.075124' 0.106402
-0.030195' -0.045445' 1.016016' -1.137500' -0.420000' 0.078750' -0.025139' 0.084186' 0.109325
-0.029829' -0.045079' 1.030412' -0.988750' -0.323750' 0.008750' -0.025139' 0.082432' 0.104940
-0.030195' -0.045811' 1.016565' -1.137500' -0.183750' -0.166250' -0.017246' 0.082432' 0.104940
-0.032086' -0.045445' 1.018090' -1.216250' -0.262500' 0.026250' -0.022508' 0.079801' 0.107717
-0.030866' -0.041785' 1.015528' -1.216250' -0.297500' -0.140000' -0.026016' 0.081555' 0.106109
-0.031964' -0.044835' 1.016443' -1.216250' -0.463750' 0.096250' -0.026016' 0.081555' 0.106109
-0.016226' -0.045445' 1.016992' -1.496250' -0.306250' -0.183750' -0.026893' 0.078632' 0.105963
-0.032696' -0.043188' 1.016748' -1.260000' -0.210000' -0.323750' -0.030400' 0.077463' 0.116340
-0.032269' -0.046055' 1.014735' -1.085000' -0.280000' -0.323750' -0.030400' 0.077463' 0.116340
-0.016104' -0.043859' 1.017053' -1.085000' -0.262500' -0.043750' -0.031862' 0.086524' 0.101432
-0.033184' -0.043981' 1.016870' -1.155000' -0.183750' -2.117500' -0.030108' 0.079509' 0.102455
-0.031720' -0.044713' 1.017968' -1.408750' -0.262500' -0.070000' -0.030108' 0.079509' 0.102455
-0.032452' -0.045506' 1.017785' -1.382500' -0.350000' -0.017500' -0.032447' 0.088571' 0.105232
-0.032025' -0.044408' 1.018212' -1.496250' -0.323750' -0.183750' -0.032739' 0.083017' 0.097778
-0.032940' -0.045323' 1.017297' -1.286250' -0.533750' -0.323750' -0.032739' 0.083017' 0.097778
-0.031293' -0.045262' 1.017541' -1.382500' -0.306250' -0.271250' -0.035370' 0.084186' 0.106986
-0.032330' -0.041785' 1.030168' -1.137500' -0.420000' -0.192500' -0.033324' 0.082724' 0.106548
-0.031415' -0.046665' 1.016992' -1.146250' -0.306250' -0.087500' -0.033324' 0.082724' 0.106548
-0.032940' -0.044286' 1.019981' -1.085000' -0.533750' -0.122500' -0.031277' 0.078924' 0.103625
-0.033123' -0.045323' 1.017297' -1.242500' -0.297500' -0.157500' -0.032447' 0.080094' 0.117071
-0.031293' -0.044591' 1.016443' -1.190000' -0.560000' -0.157500' -0.032447' 0.080094' 0.117071
-0.016165' -0.042883' 1.016199' -0.997500' -0.043750' -0.061250' -0.035662' 0.075417' 0.104794
-0.031659' -0.043676' 1.017724' -0.988750' -0.271250' 2.196250' -0.036539' 0.076586' 0.099825
-0.030012' -0.043249' 1.016260' -1.093750' -0.183750' -0.140000' -0.036539' 0.076586' 0.099825
-0.032452' -0.043005' 1.016992' -1.128750' -0.043750' -0.166250' -0.030108' 0.084186' 0.102748
-0.029585' -0.044774' 1.017663' -1.190000' -0.043750' -0.113750' -0.031862' 0.087401' 0.096901
-0.033245' -0.044835' 1.016870' -1.496250' -0.367500' -0.157500' -0.031862' 0.084478' 0.107132
-0.030073' -0.044774' 1.017602' -0.857500' -0.507500' -0.183750' -0.032154' 0.084478' 0.107132
-0.031110' -0.043493' 1.018151' -1.242500' -0.236250' 2.056250' -0.038001' 0.076586' 0.105379
-0.029219' -0.045628' 1.016077' -1.233750' -0.437500' -0.052500' -0.034493' 0.077463' 0.104209
-0.032391' -0.045872' 1.016565' -1.443750' -0.411250' -0.140000' -0.034493' 0.077463' 0.104209
-0.031903' -0.045079' 1.015772' -1.190000' -0.271250' -0.227500' -0.030108' 0.081555' 0.107863
-0.030744' -0.044103' 1.019005' -0.971250' -0.253750' -0.087500' -0.026893' 0.078340' 0.107425
-0.032269' -0.044469' 1.017358' -1.260000' -0.420000' 0.070000' -0.026893' 0.078340' 0.107425
-0.031842' -0.045323' 1.018151' -1.137500' -0.113750' -0.157500' -0.032154' 0.085647' 0.101725
-0.032147' -0.044896' 1.018700' -1.312500' -0.376250' -0.087500' -0.035954' 0.079509' 0.107863
-0.032391' -0.043371' 1.017785' -1.093750' -0.350000' -0.096250' -0.035954' 0.079509' 0.107863
-0.031171' -0.044225' 1.015711' -1.146250' -0.166250' -0.043750' -0.030985' 0.074832' 0.106694
-0.046421' -0.044835' 1.017297' -1.155000' -0.411250' -0.157500' -0.038001' 0.074832' 0.109617
-0.016958' -0.045445' 1.016870' -1.181250' -0.376250' -0.061250' -0.038001' 0.074832' 0.109617
-0.031537' -0.045384' 1.020835' -1.347500' -0.393750' -0.131250' -0.034785' 0.085063' 0.113125
-0.031476' -0.045689' 1.018334' -1.085000' -0.577500' -0.026250' -0.030400' 0.079509' 0.103040
-0.030683' -0.044530' 1.017541' -1.067500' -0.393750' -0.210000' -0.030400' 0.079509' 0.103040
-0.030500' -0.044652' 1.016870' -1.163750' -0.280000' -0.026250' -0.036539' 0.082432' 0.101432
-0.032940' -0.045750' 1.018883' -1.303750' 1.977500' -0.087500' -0.022800' 0.077755' 0.105086
-0.032025' -0.043615' 1.017663' -1.067500' -0.420000' -0.070000' -0.022800' 0.077755' 0.105086
-0.033489' -0.044652' 1.016321' -1.242500' -0.271250' -0.306250' -0.030108' 0.070740' 0.103917
-0.031659' -0.045689' 1.018029' -0.988750' -0.096250' -0.157500' -0.028647' 0.082432' 0.112979
-0.030500' -0.042395' 1.016321' -1.023750' -0.323750' 0.078750' -0.028647' 0.082432' 0.112979
-0.031171' -0.045933' 1.015833' -1.207500' -0.253750' -0.087500' -0.031862' 0.078047' 0.107279
-0.033123' -0.044469' 1.016260' -1.120000' -0.280000' 0.078750' -0.028354' 0.078924' 0.111371
-0.032208' -0.045140' 1.017785' -1.190000' -0.201250' 0.070000' -0.028354' 0.078924' 0.106694
-0.032269' -0.044042' 1.016809' -1.120000' -0.227500' -0.131250' -0.030108' 0.076293' 0.106694
-0.017080' -0.043371' 1.017968' -1.426250' -0.420000' -0.026250' -0.025139' 0.082432' 0.103479
-0.033977' -0.045689' 1.017724' -1.303750' -0.420000' -0.070000' -0.025139' 0.081555' 0.108302
-0.031232' -0.045994' 1.018700' -1.347500' -0.271250' -0.096250' -0.025723' 0.081555' 0.108302
-0.031659' -0.044347' 1.017358' -1.023750' -0.131250' -0.131250' -0.033031' 0.082724' 0.093978
-0.032513' -0.045079' 1.016443' -1.181250' -0.271250' -0.131250' -0.025431' 0.084771' 0.092078
-0.033367' -0.044469' 1.018456' -1.058750' -0.367500' 0.026250' -0.025431' 0.084771' 0.092078
-0.046238' -0.043493' 1.017785' -1.163750' -0.306250' -0.087500' -0.028647' 0.084186' 0.093540
-0.032452' -0.046421' 1.016382' -1.338750' -0.577500' 2.170000' -0.027770' 0.084186' 0.112102
-0.016897' -0.045933' 1.016504' -1.190000' -0.376250' 0.043750' -0.027770' 0.084186' 0.112102
-0.032391' -0.045811' 1.017480' -1.093750' -0.297500' -0.166250' -0.022508' 0.071032' 0.110348
-0.031110' -0.043737' 1.019188' -1.093750' -0.271250' -0.262500' -0.036539' 0.082724' 0.096609
-0.046421' -0.044347' 1.018090' -1.277500' -0.157500' -0.210000' -0.036539' 0.082724' 0.096609
-0.030927' -0.045445' 1.016748' -1.408750' -0.411250' -0.140000' -0.030400' 0.081555' 0.101286
-0.030988' -0.043371' 1.015650' -1.338750' -0.210000' -2.091250' -0.030693' 0.081847' 0.094855
-0.030378' -0.042090' 1.018212' -1.233750' -0.157500' -0.113750' -0.030693' 0.081847' 0.094855
-0.030012' -0.044591' 1.018456' -0.988750' -0.437500' -0.113750' -0.030400' 0.083894' 0.102894
-0.032025' -0.045933' 1.017053' -1.015000' -0.183750' -2.187500' -0.034201' 0.088571' 0.101286
-0.032940' -0.045994' 1.017663' -0.971250' -0.297500' 0.070000' -0.034201' 0.088571' 0.101286
-0.030744' -0.045323' 1.016016' -1.522500' -0.490000' -0.070000' -0.032447' 0.078924' 0.100117
-0.032452' -0.044469' 1.016077' -1.111250' -0.455000' 0.008750' -0.032154' 0.079509' 0.093394
-0.033550' -0.046299' 1.017602' -1.382500' -0.402500' -0.113750' -0.032154' 0.079509' 0.093394
-0.031415' -0.043737' 1.017480' -1.190000' -0.253750' -0.026250' -0.026600' 0.079217' 0.106694
-0.031354' -0.044835' 1.016199' -1.286250' -0.437500' 0.192500' -0.033324' 0.077755' 0.101140
-0.031537' -0.042639' 1.016931' -1.443750' -0.297500' -0.113750' -0.033324' 0.077755' 0.101140
-0.031964' -0.046482' 1.002169' -1.163750' -0.420000' 0.043750' -0.027770' 0.071909' 0.102455
-0.032208' -0.044957' 1.018090' -1.408750' -0.586250' -0.061250' -0.030400' 0.082432' 0.101578
-0.029707' -0.044713' 1.017663' -1.207500' -0.332500' 0.052500' -0.030400' 0.082432' 0.101725
-0.032757' -0.043859' 1.017175' -1.172500' -0.507500' -0.043750' -0.031277' 0.078047' 0.101725
-0.030866' -0.045445' 1.016809' -1.120000' -0.253750' -0.201250' -0.033031' 0.074247' 0.105379
-0.030805' -0.045323' 1.017785' -0.971250' -0.280000' -0.070000' -0.033031' 0.074832' 0.108302
-0.030683' -0.045323' 1.017785' -1.137500' -2.187500' -0.096250' -0.024847' 0.074832' 0.108302
-0.031354' -0.045689' 1.015894' -1.330000' -0.166250' -0.131250' -0.027770' 0.074247' 0.107279
-0.029402' -0.044652' 1.015772' -1.338750' -0.280000' -0.183750' -0.035077' 0.076586' 0.101725
-0.030317' -0.045201' 1.015101' -1.277500' -0.166250' -0.026250' -0.035077' 0.076586' 0.101725
-0.046726' -0.044286' 1.015894' -1.356250' -0.306250' -0.096250' -0.025723' 0.082140' 0.110056
-0.034648' -0.045384' 1.017480' -1.303750' -0.350000' -0.315000' -0.028062' 0.078340' 0.104063
-0.031720' -0.043676' 1.017907' -1.233750' -0.367500' -2.240000' -0.028062' 0.078340' 0.104063
-0.031293' -0.043615' 1.017846' -1.400000' -0.437500' -0.192500' -0.019877' 0.077170' 0.105086
-0.030561' -0.044469' 1.017053' -1.181250' -0.140000' -0.183750' -0.035370' 0.077463' 0.100848
-0.030134' -0.044408' 1.017297' -1.242500' -0.236250' -0.280000' -0.035370' 0.077463' 0.100848
-0.031598' -0.045750' 1.016443' -1.067500' -0.393750' 0.052500' -0.022800' 0.074832' 0.105671
-0.031598' -0.044042' 1.016443' -1.312500' -0.472500' -0.131250' -0.036539' 0.079801' 0.098655
-0.029890' -0.044957' 1.017175' -1.216250' -0.166250' -0.096250' -0.036539' 0.079801' 0.098655
-0.032879' -0.045994' 1.016260' -1.085000' -0.306250' -0.087500' -0.030693' 0.072493' 0.099386
-0.032391' -0.045262' 1.016504' -0.988750' -0.367500' -0.227500' -0.028354' 0.077170' 0.108886
-0.031781' -0.043310' 1.016931' -1.146250' -0.192500' -0.210000' -0.028354' 0.077170' 0.108886
-0.045933' -0.045506' 1.016809' -1.286250' -0.236250' 0.000000' -0.024262' 0.072786' 0.104502
-0.031720' -0.045628' 1.016138' -1.146250' -0.253750' -0.087500' -0.031862' 0.078924' 0.106986
-0.030378' -0.044042' 1.016260' -1.312500' -0.376250' -0.061250' -0.031862' 0.078924' 0.106986
-0.030683' -0.045506' 1.017968' -0.927500' -0.280000' -0.096250' -0.033324' 0.080678' 0.108302
-0.029951' -0.046360' 1.016626' -1.120000' -0.271250' 2.047500' -0.028647' 0.075709' 0.113856
-0.032940' -0.043676' 1.017358' -1.330000' -0.350000' -0.210000' -0.028647' 0.075709' 0.076440
-0.033733' -0.043676' 1.016992' -0.962500' -0.122500' 0.000000' -0.026600' 0.079509' 0.111663
-0.032879' -0.046055' 1.017114' -1.111250' -0.323750' -0.113750' -0.032447' 0.077463' 0.104209
