,xl_x: g,xl_y: g,xl_z: g,gr_x: deg/s,gr_y: deg/s,gr_z: deg/s,mg_x/gauss,mg_y/gauss,mg_z/gauss,orient_x/deg,orient_y/deg,orient_z/deg,pos_x/m,pos_y/m,pos_z/m
343,-0.005917,-1.022726,-0.040138,0.27125,0.1225,-0.293125,-0.650395,0.318036,0.081263,-91.695663,-0.344297,-173.833313,0.010911,0.011098,0.023649
344,-0.007259,-1.01809,-0.041663,0.441875,0.144375,-0.363125,-0.650395,0.318036,0.081263,-91.69558,-0.344549,-173.834244,0.012044,0.012893,0.019050
345,-0.004697,-1.018944,-0.044957,0.175,0.09625,-0.476875,-0.650395,0.318036,0.081263,-91.697464,-0.345072,-173.834732,0.009164,0.015835,0.018809
346,-0.008052,-1.02419,-0.038857,0.28,0.048125,-0.4375,-0.650395,0.318036,0.081263,-91.695007,-0.345311,-173.835266,0.014051,0.013023,0.026421
347,-0.004880,-1.018212,-0.042029,0.48125,0.135625,-0.4725,-0.650395,0.318036,0.081263,-91.694839,-0.345714,-173.836746,0.011836,0.013709,0.016083
348,-0.006588,-1.017419,-0.045079,0.249375,0.1225,-0.336875,-0.650395,0.318036,0.081263,-91.696556,-0.34514,-173.837280,0.011017,0.016219,0.018482
349,-0.007076,-1.022543,-0.04148,0.27125,0.188125,-0.398125,-0.650395,0.318036,0.081263,-91.696907,-0.34489,-173.839050,0.011932,0.012540,0.023498
350,-0.002867,-1.014613,-0.043188,0.266875,0.0525,-0.354375,-0.650395,0.318036,0.081263,-91.696724,-0.344957,-173.840347,0.007493,0.014017,0.015657
351,-0.009760,-1.021872,-0.043432,0.380625,0.179375,-0.44625,-0.650395,0.318036,0.081263,-91.696136,-0.345327,-173.841431,0.010334,0.014345,0.023502
352,-0.007259,-1.021872,-0.042517,0.0875,0.0525,-0.35,-0.650395,0.318036,0.081263,-91.697014,-0.344098,-173.842239,0.011988,0.015104,0.019969
353,-0.007930,-1.017358,-0.044286,0.345625,0.1925,-0.35,-0.650395,0.318036,0.081263,-91.698807,-0.343064,-173.843201,0.012405,0.015532,0.018391
354,-0.008357,-1.025166,-0.042639,0.389375,-0.00875,-0.35,-0.650395,0.318036,0.081263,-91.699226,-0.342474,-173.843384,0.013068,0.013707,0.026147
355,-0.005856,-1.016382,-0.044896,0.2975,0.0525,-0.363125,-0.650395,0.318036,0.081263,-91.7005,-0.342737,-173.843887,0.010267,0.015913,0.017756
356,-0.006649,-1.018761,-0.041358,0.258125,0.074375,-0.389375,-0.650395,0.318036,0.081263,-91.701126,-0.342299,-173.844711,0.012005,0.013185,0.024251
357,-0.006954,-1.022055,-0.043249,0.27125,0.048125,-0.371875,-0.650395,0.318036,0.081263,-91.701492,-0.342712,-173.845306,0.011751,0.013175,0.021384
358,-0.007076,-1.016687,-0.042944,0.4025,0.170625,-0.23625,-0.650395,0.318036,0.081263,-91.702766,-0.341967,-173.845734,0.011683,0.014053,0.017688
359,-0.006222,-1.023702,-0.042029,0.310625,0.21875,-0.424375,-0.650395,0.318036,0.081263,-91.700623,-0.342967,-173.847641,0.011009,0.012889,0.024679
360,-0.008479,-1.019615,-0.041724,0.3675,0.1225,-0.284375,-0.650395,0.318036,0.081263,-91.700279,-0.341689,-173.849380,0.013226,0.012949,0.020571
361,-0.007076,-1.017663,-0.044042,0.2975,0.0875,-0.35,-0.650395,0.318036,0.081263,-91.704102,-0.341542,-173.850525,0.011771,0.012741,0.020214
362,-0.006954,-1.021872,-0.04392,0.28,0.1225,-0.30625,-0.650395,0.318036,0.081263,-91.703476,-0.340913,-173.850540,0.011395,0.011830,0.024831
363,-0.007747,-1.016077,-0.0427,0.35875,0.153125,-0.249375,-0.650395,0.318036,0.081263,-91.703117,-0.341016,-173.851166,0.012356,0.013891,0.017067
364,-0.007015,-1.017785,-0.045811,0.249375,0.11375,-0.42,-0.650395,0.318036,0.081263,-91.705765,-0.340122,-173.851898,0.011300,0.016807,0.018871
365,-0.008540,-1.019371,-0.043615,0.371875,0.27125,-0.459375,-0.650395,0.318036,0.081263,-91.707031,-0.339628,-173.853546,0.013060,0.014718,0.020383
366,-0.007564,-1.018334,-0.043249,0.354375,0.223125,-0.315,-0.650395,0.318036,0.081263,-91.705688,-0.339952,-173.854889,0.010797,0.012910,0.018093
367,-0.008418,-1.024434,-0.042273,0.455,0.179375,-0.28,-0.650395,0.318036,0.081263,-91.703896,-0.340917,-173.857208,0.013761,0.013119,0.022771
368,-0.006954,-1.018151,-0.043798,0.433125,0.179375,-0.538125,-0.650395,0.318036,0.081263,-91.705055,-0.341876,-173.859009,0.010095,0.014653,0.019186
369,-0.009699,-1.019798,-0.043066,0.28,0.153125,-0.363125,-0.650395,0.318036,0.081263,-91.705521,-0.341729,-173.860229,0.014311,0.014313,0.020787
370,-0.008418,-1.022116,-0.039955,0.310625,-0.04375,-0.18375,-0.650395,0.318036,0.081263,-91.705376,-0.340287,-173.860077,0.013364,0.011016,0.023021
371,-0.007930,-1.017114,-0.043981,0.573125,-0.0175,-0.433125,-0.650395,0.318036,0.081263,-91.70562,-0.340619,-173.859039,.011019,0.013171,0.017916
372,-0.007564,-1.020286,-0.044957,0.23625,0.214375,-0.354375,-0.650395,0.318036,0.081263,-91.705841,-0.340089,-173.859894,0.011478,0.011854,0.020804
373,-0.007137,-1.024495,-0.043432,0.354375,0.0,-0.398125,-0.650395,0.318036,0.081263,-91.706345,-0.340748,-173.860031,0.012877,0.014459,0.022575
374,-0.006405,-1.016809,-0.043615,0.293125,0.2275,-0.293125,-0.650395,0.318036,0.081263,-91.706772,-0.340343,-173.861557,0.010928,0.014568,0.017835
375,-0.006527,-1.019676,-0.042578,0.196875,0.32375,-0.525,-0.650395,0.318036,0.081263,-91.708839,-0.341788,-173.862534,0.011216,0.013433,0.020670
376,-0.006161,-1.019127,-0.042212,0.23625,0.126875,-0.27125,-0.650395,0.318036,0.081263,-91.709923,-0.342666,-173.863388,0.010904,0.013028,0.019614
377,-0.005795,-1.018029,-0.041297,0.34125,0.126875,-0.30625,-0.650395,0.318036,0.081263,-91.710861,-0.34263,-173.863419,0.011439,0.013747,0.020007
378,-0.006649,-1.022604,-0.042761,0.468125,0.1575,-0.23625,-0.650395,0.318036,0.081263,-91.710793,-0.343205,-173.864685,0.011420,0.012484,0.023206
379,-0.009699,-1.016626,-0.043615,0.354375,0.039375,-0.284375,-0.650395,0.318036,0.081263,-91.711601,-0.342951,-173.865158,0.014258,0.014844,0.017632
380,-0.008357,-1.023153,-0.040077,0.27125,0.06125,-0.476875,-0.650395,0.318036,0.081263,-91.711525,-0.343477,-173.865433,0.013369,0.010996,0.024062
381,-0.005551,-1.025166,-0.046482,0.32375,0.1575,-0.293125,-0.650395,0.318036,0.081263,-91.712692,-0.342619,-173.866440,0.009902,0.017064,0.021689
382,-0.006832,-1.017419,-0.042883,0.345625,0.0175,-0.27125,-0.650395,0.318036,0.081263,-91.712318,-0.343436,-173.866699,0.012861,0.014721,0.016299
383,-0.008235,-1.021323,-0.040931,0.2975,0.135625,-0.328125,-0.650395,0.318036,0.081263,-91.711914,-0.34394,-173.867035,0.014693,0.012396,0.022808
384,-0.007015,-1.019371,-0.044408,0.35875,0.13125,-0.34125,-0.650395,0.318036,0.081263,-91.713531,-0.343647,-173.867294,0.011546,0.015232,0.020417
385,-0.007869,-1.016748,-0.046116,0.2625,0.153125,-0.41125,-0.650395,0.318036,0.081263,-91.716125,-0.34251,-173.867447,0.012174,0.017050,0.017840
386,-0.009028,-1.024617,-0.041541,0.310625,0.065625,-0.245,-0.650395,0.318036,0.081263,-91.715424,-0.342344,-173.868546,0.013882,0.013390,0.021652
387,-0.007503,-1.020347,-0.041053,0.42,0.20125,-0.371875,-0.650395,0.318036,0.081263,-91.715027,-0.343032,-173.869400,0.013703,0.012025,0.017499
388,-0.008723,-1.021506,-0.044164,0.293125,0.118125,-0.42,-0.650395,0.318036,0.081263,-91.715935,-0.344542,-173.869873,0.011934,0.014701,0.021682
389,-0.005429,-1.017846,-0.042822,0.35875,0.11375,-0.21,-0.650395,0.318036,0.081263,-91.7164,-0.344308,-173.870758,0.010142,0.013481,0.018855
390,-0.008845,-1.0187,-0.040626,0.3325,0.23625,-0.455,-0.650395,0.318036,0.081263,-91.715927,-0.345171,-173.872299,0.013795,0.011647,0.019623
391,-0.006039,-1.018944,-0.044713,0.3325,0.0875,-0.49,-0.650395,0.318036,0.081263,-91.716042,-0.345016,-173.873947,0.010570,0.015401,0.022288
392,-0.006466,-1.019249,-0.043798,0.4025,0.249375,-0.494375,-0.650395,0.318036,0.081263,-91.716492,-0.345516,-173.875015,0.011987,0.012548,0.019605
393,-0.005917,-1.019066,-0.04697,0.27125,0.214375,-0.231875,-0.650395,0.318036,0.081263,-91.716614,-0.345128,-173.876709,0.012305,0.014151,0.020442
394,-0.007808,-1.022543,-0.042395,0.415625,0.118125,-0.406875,-0.650395,0.318036,0.081263,-91.717049,-0.345034,-173.877075,0.012612,0.013162,0.023524
395,-0.007198,-1.01626,-0.043432,0.27125,0.144375,-0.51625,-0.650395,0.318036,0.081263,-91.718697,-0.345691,-173.878799,0.011852,0.014283,0.017277
396,-0.007747,-1.018456,-0.041724,0.345625,0.275625,-0.315,-0.650395,0.318036,0.081263,-91.717888,-0.34628,-173.879456,0.012609,0.012595,0.019419
397,-0.006222,-1.021384,-0.042639,0.5425,0.153125,-0.385,-0.650395,0.318036,0.081263,-91.718575,-0.34628,-173.880341,0.010697,0.014634,0.023464
398,-0.008418,-1.014491,-0.042822,0.42,0.223125,-0.35,-0.650395,0.318036,0.081263,-91.719727,-0.346771,-173.880981,0.012082,0.014561,0.016368
399,-0.007625,-1.022726,-0.040992,0.175,0.2625,-0.389375,-0.650395,0.318036,0.081263,-91.719513,-0.348178,-173.882080,0.012642,0.011703,0.023667
400,-0.009089,-1.019737,-0.043249,0.503125,0.105,-0.44625,-0.650395,0.318036,0.081263,-91.719986,-0.348015,-173.882355,0.013828,0.014182,0.020736
401,-0.006649,-1.018578,-0.04453,0.32375,0.0525,-0.41125,-0.650395,0.318036,0.081263,-91.721031,-0.348722,-173.881546,0.011270,0.015212,0.019630
402,-0.006161,-1.022726,-0.043188,0.345625,0.135625,-0.441875,-0.650395,0.318036,0.081263,-91.721481,-0.350065,-173.881073,0.011390,0.012682,0.022243
403,-0.008662,-1.017175,-0.041663,0.389375,0.065625,-0.459375,-0.650395,0.318036,0.081263,-91.722092,-0.350233,-173.881699,0.012103,0.012111,0.016909
404,-0.007259,-1.020103,-0.044957,0.319375,0.1225,-0.328125,-0.650395,0.318036,0.081263,-91.722923,-0.350469,-173.882294,0.011880,0.015627,0.021164
405,-0.008418,-1.019798,-0.043981,0.4025,0.20125,-0.37625,-0.650395,0.318036,0.081263,-91.722397,-0.351425,-173.882721,0.013149,0.014800,0.020822
406,-0.007076,-1.016687,-0.043005,0.293125,0.065625,-0.494375,-0.650395,0.318036,0.081263,-91.723717,-0.351785,-173.882996,0.011899,0.013755,0.017692
407,-0.004270,-1.019493,-0.041968,0.345625,0.20125,-0.301875,-0.650395,0.318036,0.081263,-91.723953,-0.350663,-173.883408,0.011559,0.014166,0.022957
408,-0.006405,-1.019005,-0.04331,0.415625,0.21875,-0.27125,-0.650395,0.318036,0.081263,-91.725204,-0.35022,-173.884659,0.012052,0.015596,0.019393
409,-0.008662,-1.017602,-0.045262,0.293125,0.109375,-0.249375,-0.650395,0.318036,0.081263,-91.725533,-0.350239,-173.885178,0.010491,0.015813,0.018681
410,-0.007015,-1.021201,-0.043676,0.371875,0.179375,-0.406875,-0.650395,0.318036,0.081263,-91.725372,-0.349767,-173.886276,0.011777,0.014249,0.022226
411,-0.009394,-1.015711,-0.046055,0.310625,0.0875,-0.315,-0.650395,0.318036,0.081263,-91.726944,-0.348904,-173.881042,0.013824,0.017001,0.016794
412,-0.008113,-1.020408,-0.043615,0.30625,0.2975,-0.48125,-0.650395,0.318036,0.081263,-91.728928,-0.348089,-173.885071,0.012085,0.013306,0.022076
413,-0.007686,-1.019493,-0.04331,0.389375,0.214375,-0.315,-0.650395,0.318036,0.081263,-91.72715,-0.347324,-173.886047,0.010499,0.010966,0.023732
414,-0.007503,-1.015223,-0.04514,0.223125,0.16625,-0.14875,-0.650395,0.318036,0.081263,-91.729286,-0.34448,-173.886978,0.011726,0.015816,0.016659
415,-0.003111,-1.025227,-0.041541,0.258125,0.275625,-0.25375,-0.650395,0.318036,0.081263,-91.730225,-0.344492,-173.888916,0.008075,0.011496,0.026213
416,-0.006344,-1.016443,-0.043615,0.3325,0.205625,-0.468125,-0.650395,0.318036,0.081263,-91.731163,-0.344989,-173.891037,0.011000,0.014144,0.017474
417,-0.007808,-1.017236,-0.043188,0.39375,0.20125,-0.608125,-0.650395,0.318036,0.081263,-91.730667,-0.348549,-173.891754,0.012570,0.011910,0.021408
418,-0.007442,-1.022238,-0.042944,0.14875,0.30625,-1.02375,-0.650395,0.318036,0.081263,-91.731262,-0.361607,-173.895020,0.007779,0.013400,0.030544
419,0.003843,-1.032059,-0.044591,-0.030625,0.004375,-2.218125,-0.650395,0.318036,0.081263,-91.737579,-0.381758,-173.893173,0.011947,0.015512,0.018482
420,-0.003721,-1.022238,-0.043005,0.11375,1.036875,-0.4375,-0.650395,0.318036,0.081263,-91.741837,-0.39328,-173.894760,0.009388,0.012990,0.023259
421,-0.008845,-1.01321,-0.045445,0.153125,0.09625,-0.4025,-0.650395,0.318036,0.081263,-91.746277,-0.396689,-173.895737,0.014202,0.016155,0.014271
422,-0.015006,-1.005463,-0.0427,0.14,0.6475,-0.328125,-0.650395,0.318036,0.081263,-91.747307,-0.393624,-173.901550,0.020491 0.008204,0.011452,
423,-0.006527,-1.019188,-0.043798,0.231875,0.3675,-0.02625,-0.650395,0.318036,0.081263,-91.746811,-0.390998,-173.904648,0.011334,0.012631,0.020730
424,-0.005124,-1.021079,-0.042273,0.441875,0.205625,-0.153125,-0.650395,0.318036,0.081263,-91.747566,-0.389526,-173.908508,0.008091,0.015205,0.021143
425,-0.005673,-1.020286,-0.045079,0.389375,0.0875,-0.371875,-0.650395,0.318036,0.081263,-91.749191,-0.393865,-173.908066,0.011117,0.015185,0.021357
426,-0.005795,-1.022238,-0.041968,0.35875,0.2275,-0.048125,-0.650395,0.318036,0.081263,-91.747963,-0.391651,-173.910629,0.011547,0.012065,0.023215
427,-0.054107,-0.940315,-0.003233,-0.595,-2.393125,1.876875,-0.650395,0.318036,0.081263,-91.747551,-0.361567,-173.908173,0.062376,-0.018934,-0503
428,-0.005246,-1.021933,-0.042944,0.345625,0.06125,-0.21875,-0.650395,0.318036,0.081263,-91.748619,-0.354753,-173.903091,0.014979,0.016582,0.019596
429,-0.005917,-1.019859,-0.044957,0.223125,0.18375,-0.398125,-0.650395,0.318036,0.081263,-91.75145,-0.352496,-173.904633,0.011850,0.013881,0.019121
430,-0.007503,-1.018334,-0.046238,0.153125,0.170625,-0.284375,-0.650395,0.318036,0.081263,-91.753235,-0.351373,-173.904434,0.012049,0.016439,0.019440
431,-0.008052,-1.022848,-0.044774,0.258125,0.013125,-0.433125,-0.650395,0.318036,0.081263,-91.755035,-0.352001,-173.902557,0.012807,0.014877,0.023905
432,-0.007930,-1.017297,-0.045445,0.56,-0.266875,-0.42,-0.650395,0.318036,0.081263,-91.754677,-0.352984,-173.897095,0.012578,0.015706,0.018376
433,-0.006771,-1.026569,-0.037393,0.039375,0.035,-1.82,-0.650395,0.318036,0.081263,-91.759087,-0.398913,-173.894897,0.008939,0.016101,0.024527
434,-0.022204,-0.990945,-0.046116,0.258125,-0.363125,-0.7,.650395,0.318036,0.081263,-91.759613,-0.397716,-173.891037,0.008179,0.005213,0.035936
435,-0.005734,1.02724,-0.047336,0.100625,-0.175,-0.398125,-0.650395,0.318036,0.081263,-91.76635,-0.407344,-173.885132,0.004179,0.016193,0.028430
436,-0.059902,-0.975939,-0.009028,0.6125,-1.588125,0.223125,-0.650395,0.318036,0.081263,-91.768562,-0.401675,-173.888275,0.068583,-0.013874,-0.024451
437,-0.001281,-1.023702,-0.042517,0.354375,0.328125,-0.5425,-0.650395,0.318036,0.081263,-91.767532,-0.404828,-173.894516,0.007283,0.011767,0.024728
438,-0.004453,-1.004121,-0.047092,0.389375,0.214375,0.3675,-0.650395,0.318036,0.081263,-91.769585,-0.399883,-173.896988,0.011788,0.014170,0.027013
439,-0.002379,-1.01992,-0.04941,0.188125,-0.105,-1.0675,-0.650395,0.318036,0.081263,-91.771004,-0.398053,-173.897903,0.030671,0.006011,-0.000156
440,0.007320,-1.028582,-0.039345,0.564375,0.72625,-1.02375,-0.650395,0.318036,0.081263,-91.770065,-0.404426,-173.900772,0.008032,0.008460,0.029508
441,-0.004392,-1.016382,-0.045567,0.49,0.0525,0.433125,-0.650395,0.318036,0.081263,-91.770699,-0.389924,-173.900589,0.009722,0.015264,0.017484
442,-0.007503,-1.020408,-0.044286,0.214375,0.083125,-0.105,-0.650395,0.318036,0.081263,-91.770943,-0.381228,-173.901520,0.012838,0.014179,0.021451
443,-0.008052,-1.020896,-0.037271,0.223125,0.2975,-0.083125,-0.650395,0.318036,0.081263,-91.770714,-0.379411,-173.901566,0.014100,0.007250, 0.023660
444,-0.004758,-1.022055,-0.044042,0.30625,0.249375,-0.249375,-0.650395,0.318036,0.081263,-91.770874,-0.373676,-173.905151,0.010329,0.015185,0.021995
445,-0.007320,-1.01992,-0.045933,0.39375,0.118125,-0.34125,-0.650395,0.318036,0.081263,-91.773087,-0.373182,-173.905930,0.012832,0.016866,0.020618
446,-0.005307,-1.021018,-0.041724,0.319375,0.135625,-1.2075,-0.650395,0.318036,0.081263,-91.772392,-0.382658,-173.906204,0.010961,0.011357,0.021998
447,-0.008479,-1.018761,-0.043249,0.42,0.2975,-0.494375,-0.650395,0.318036,0.081263,-91.773712,-0.390498,-173.906189,0.014072,0.013269,0.019764
448,-0.004636,-1.017663,-0.045262,0.433125,0.07,-0.905625,-0.650395,0.318036,0.081263,-91.774658,-0.39937,-173.906952,0.010186,0.014895,0.018753
449,-0.011346,-0.945256,-0.047031,1.098125,0.02625,-0.765625,-0.650395,0.318036,0.081263,-91.785194,0.404561,-173.905304,0.010324,0.021630,-0.003137
450,-0.008540,-0.983076,-0.049288,-0.205625,-0.293125,-0.69125,.650395,0.318036,0.081263,-91.776207,-0.407078,-173.905563,0.009582,0.003809,0.032716
451,-0.005124,-1.025837,-0.049288,0.04375,-0.494375,-0.363125,-0.650395,0.318036,0.081263,-91.788994,-0.408758,-173.902054,0.020346,0.019517,0.026976
452,-0.007320,-1.032242,-0.040138,-0.153125,0.49875,0.21,-0.650395,0.318036,0.081263,-91.788727,-0.408133,-173.903564,0.013729,0.009413,0.033153
453,-0.004575,-1.03944,-0.044225,0.415625,0.126875,-0.105,-0.650395,0.318036,0.081263,-91.794518,-0.410647,-173.903015,0.010698,0.012867,0.040495
454,-0.007991,-1.026203,-0.037698,0.529375,0.013125,-0.354375,-0.650395,0.318036,0.081263,-91.779495,-0.411468,-173.901398,0.012631,0.010432,0.022933
455,-0.006344,-1.011868,-0.052277,0.231875,0.27125,-0.459375,-0.650395, 0.318036,0.081263,-91.795685,-0.412455,-173.900330,0.009378,0.019215,0.015121
456,-0.006588,-1.034255,-0.036234,0.660625,0.1225,-0.595,-0.650395,0.318036,0.081263,-91.784088,-0.417066,-173.903183,0.011707,0.005293,0.035062
457,-0.005063,-1.00833,-0.048739,0.3675,0.013125,-0.398125,-0.650395,0.318036,0.081263,-91.796257,-0.419018,-173.900452,0.010529,0.018337,0.009528
458,-0.004392,-1.025776,-0.042883,0.7,0.4025,-0.048125,-0.650395,0.318036,0.081263,-91.786598,-0.41561,-173.903625,0.010589,0.012079,0.026792
459,-0.005490,-1.027179,-0.045506,-0.175,0.100625,-0.30625,-0.650395,0.318036,0.081263,-91.797775,-0.416681,-173.905182,0.011458,0.014045,0.020031
460,-0.002501,-1.016321,-0.037454,0.56,0.30625,-0.14875,-0.650395,0.318036,0.081263,-91.787361,-0.413856,-173.906921,0.011655,0.008448,0.014586
461,-0.004758,-1.02053,-0.052033,-0.249375,0.39375,-0.04375,-0.650395,0.318036,0.081263,-91.803535,-0.407408,-173.911423,0.010378,0.021071,0.023232
462,-0.006954,-1.018029,-0.042883,1.308125,0.175,-0.406875,-0.650395,0.318036,0.081263,-91.784813,-0.406377,-173.913345,0.012891,0.012597,0.019030
463,-0.005734,-1.012356,-0.041968,-0.5075,0.258125,-0.266875,-0.650395,0.318036,0.081263,-91.798401,-0.405082,-173.917633,0.011719,0.011487,0.013342
464,-0.003233,-1.032303,-0.045201,1.4525,-0.07,-0.28,-0.650395,0.318036,0.081263,-91.78553,-0.406066,-173.916397,0.010258,0.015910,0.026791
465,0.112179,-1.146739,-0.024583,-0.48125,-0.98875,5.245625,-0.650395,0.318036,0.081263,-91.80706,-0.422387,-173.904358,0.064426,0.018196,-0.087677
466,0.003233,-1.044747,-0.038552,1.194375,0.74375,-0.27125,-0.650395,0.318036,0.081263,-91.794907,-0.421887,-173.913254,0.003796,0.006250,0.045681
467,-0.016226,-0.98332,-0.066307,0.07875,1.6975,-1.841875,-0.650395,0.318036,0.081263,-91.795883,-0.415054,-173.909363,0.019439,0.037745,-0.015014
468,-0.007015,-1.007964,-0.049715,0.2625,-0.529375,0.07,-0.650395,0.318036,0.081263,-91.804398,-0.410276,-173.900192,0.012225,0.019367,0.009183
469,-0.002989,-1.017724,-0.041785,-0.315,-0.07,-0.468125,-0.650395,0.318036,0.081263,-91.800507,-0.412997,3.896149,0.023793,0.002431,0.030220
470,-0.033733,-0.939766,-0.091134,0.86625,-0.98875,-4.06,-0.650395,.318036,0.081263,-91.817909,-0.404227,-173.898163,0.024152,0.025587,0.000592
471,-0.027145,1.049871,-0.065758,-0.345625,1.911875,1.308125,-0.650395,0.318036,0.081263,-91.818466,-0.415649,-173.895187,-0.033192,0.029052,0.051905
472,0.020801,-1.071587,-0.043859,0.51625,-0.109375,-0.336875,-0.650395,0.318036,0.081263,-91.814247,-0.41286,-173.897781,-0.014080,0.008465,0.072808
473,-0.003782,-1.018029,-0.040992,0.870625,-0.835625,0.13125,-0.650395,0.318036,0.081263,-91.806702,-0.389885,-173.883911,0.009681,0.009968,0.019002
474,-0.006283,-1.025898,-0.04575,0.161875,-0.07875,-0.20125,-0.650395,0.318036,0.081263,-91.810715,-0.377631, -173.877975,0.013427,0.012466,0.026613
475,-0.023363,-1.018944,-0.029585,0.188125,-0.20125,-0.048125,-0.650395,0.318036,0.081263,-91.818184,-0.38155,-173.878387,-0.004222,0.022816,0.030832
476,0.003416,-1.024251,-0.049898,1.045625,1.071875,-0.9275,-0.650395,0.318036,0.081263,-91.81559,-0.39092,-173.889206,0.001677,0.017707,0.025550
477,-0.008479,-1.026508,-0.048861,-0.2275,0.660625,-0.69125,-0.650395,0.318036,0.081263,-91.815926,-0.389703,-173.894882,0.013618,0.017864,0.027693
478,-0.004026,-1.023214,-0.045262,0.870625,-0.3675,0.494375,-0.650395,0.318036,0.081263,-91.815659,-0.393456,-173.896362,0.009606,0.013925,0.024318
479,-0.010370,-1.014796,-0.04514,-5.9675,-0.44625,0.048125,-0.650395,0.318036,0.081263,-91.869667,-0.385256, -173.884903,0.020006,-0.015434,0.033709
480,-0.005856,-1.012844,-0.042639,2.24875,0.354375,-0.55125,-0.650395,0.318036,0.081263,-91.851036,-0.388552,-173.887329,0.009101,0.006314,0.023871
481,-0.007442,-1.01931,-0.038796,3.338125,0.328125,-0.328125,-0.650395,0.318036,0.081263,-91.771736,-0.39011,-173.893539,0.013506,0.008753,0.020185
482,-0.003111,-1.018578,-0.063318,-1.876875,0.161875,-0.389375,-0.650395,0.318036,0.081263,-91.811577,-0.391669,-173.893723,0.006692,0.031989,0.020251
483,-0.009394,-1.029741,-0.018361,3.42125,0.06125,-0.328125,-0.650395,0.318036,0.081263,-91.754631,-0.388128,-173.891357,0.017653,-0.011365,0.029982
484,-0.008784,-0.996191,-0.063989,-1.84625,0.048125,-0.363125,-0.650395,0.318036,0.081263,-91.824417,-0.387832,-173.891327,0.010727,0.030937,0.011878
485,-0.008540,-1.041941,-0.039162,3.2025,0.3675,-0.468125,-0.650395,0.318036,0.081263,-91.79351,-0.389142,-173.894073,0.011308,0.020465,0.028081
486,-0.009394,-1.020347,-0.019276,-2.73875,-0.09625,-0.231875,-0.650395,0.318036,0.081263,-91.803154,-0.388407,-173.892838,0.017559,-0.011035,0.020608
487,-0.007015,-1.01138,-0.051728,3.731875,0.2275,-0.48125,-0.650395,0.318036,0.081263,-91.796272,-0.387103,-173.893524,0.011622,0.021364,0.012663
488,-0.007259,-1.017907,-0.076494,-8.203125,0.223125,-0.28,-0.650395,0.318036,0.081263,-91.911774,-0.381259,-173.895187,0.009418,0.011581,0.038560
489,0.003294,-1.01321,-0.048129,7.63,0.23625,-0.48125,-0.650395,0.318036,0.081263,-91.853912,-0.381982,-173.896881,0.005971,0.017351,0.006726
490,-0.017324,-0.967094,-0.004392,-3.29,-0.301875,-0.433125,-0.650395,0.318036,0.081263,-91.78405,-0.382368,-173.894775,0.023586,-0.016221,0.029484
491,-0.022021,-1.019554,-0.103334,-6.9125,-0.11375,-0.118125,-0.650395,0.318036,0.081263,-91.966614,-0.371271,-173.892776,0.021189,0.070962,0.022542
492,-0.017751,-1.032913,-0.00183,8.080625,0.529375,-0.42,-0.650395,0.318036,0.081263,-91.864944,-0.366453,-173.898453,0.027569,-0.029025,0.032549
493,-0.002867,-0.99918,-0.086925,-2.428125,0.083125,-0.44625,-0.650395,0.318036,0.081263,-91.954216,-0.369156,-173.898499,0.002832,0.043769,0.012024
494,-0.010858,-1.0431,-0.041419,1.701875,0.013125,-0.363125,-0.650395,0.318036,0.081263,-91.917793,-0.369087,-173.898605,0.018674,-0.000571,0.049792
495,-0.018910,-1.008635,-0.027633,-0.065625,0.170625,-0.41125,-0.650395,0.318036,0.081263,-91.907417,-0.364128,-173.899811,0.025785,-0.003231,0.009095
496,0.003294,-1.03822,-0.041358,2.935625,0.34125,-0.319375,-0.650395,0.318036,0.081263,-91.86908,-0.365078,-173.904282,0.002487,0.007785,0.039257
497,-0.013908,-1.003999,-0.066612,-1.6275,0.179375,-0.16625,-0.650395,0.318036,0.081263,-91.918854,-0.371076,-173.904251,0.016778,0.034946,.012264
498,-0.013298,-1.014735,-0.052582,2.156875,0.004375,-0.30625,-0.650395,0.318036,0.081263,-91.85984,-0.374449,-173.904434,0.019244,0.003224,0.015074
499,-0.015860,-1.032364,-0.054656,-0.406875,0.4375,-0.406875,-0.650395,0.318036,0.081263,-91.852318,-0.370379,-173.907227,0.021122,0.004960,0.041783
500,-0.001159,-1.02236,-0.037149,2.279375,0.27125,-0.363125,-0.650395,0.318036,0.081263,-91.812881,-0.372062,-173.910202,0.007224,0.005588,0.023233
501,-0.000183,-1.02053,-0.05978,-0.81375,-0.021875,-0.406875,-0.650395,0.318036,0.081263,-91.832802,-0.37698,-173.912888,0.003965,0.027695,0.022124
502,-0.016409,-1.021689,-0.035136,7.23625,0.118125,-0.5075,-0.650395,0.318036,0.081263,-91.742088,-0.374885,-173.913330,0.022510,0.006487,0.009764
503,-0.001830,-1.029924,-0.017995,-5.2325,0.074375,-0.28,-0.650395,0.318036,0.081263,-91.754868,-0.372237,-173.915161,0.015791,-0.016627,0.032596
504,0.011163,-1.009977,-0.076616,-1.9075,0.056875,-0.319375,-0.650395,0.318036,0.081263,-91.874382,-0.379545,-173.917740,-0.005905,0.043314,0.007799
505,-0.007320,-1.018151,-0.03294,0.196875,0.240625,-0.44625,-0.650395,0.318036,0.081263,-91.862404,-0.381365,-173.920105,0.014012,0.001327,0.018852
