,xl_x: g,xl_y: g,xl_z: g,gr_x: deg/s,gr_y: deg/s,gr_z: deg/s,mg_x/gauss,mg_y/gauss,mg_z/gauss,orient_x/deg,orient_y/deg,orient_z/deg,pos_x/m,pos_y/m,pos_z/m
599,0.04148,-0.839848,-0.392474,15.211875,4.983125,-0.599375,0.18328,0.379421,-0.442414,-114.518585,-3.199796,69.836998,0.004677,-0.012911,-0.072013
600,0.040931,-0.843447,-0.354776,35.498749,6.518750,-2.065,0.18328,0.379421,-0.442414,-113.944252,-3.276591,69.753464,-0.020705,-0.004727,-0.08417
601,0.037881,-0.917867,-0.304756,24.828125,5.718125,-3.36875,0.18328,0.379421,-0.442414,-113.275360,-3.370509,69.674484,-0.083935,0.010813,-0.035668
602,0.030805,-0.902251,-0.307135,12.696250,4.471250,-4.309375,0.18328,0.379421,-0.442414,-112.905647,-3.471807,69.624474,-0.073127,-0.001643,-0.04906
603,0.039223,-0.880962,-0.286334,13.413750,4.213125,-5.06625,0.18328,0.379421,-0.442414,-112.601357,-3.58069,69.591263,-0.07613,0.007472,-0.075886
604,0.024827,-0.875655,-0.24034,-4.462500,2.900625,-5.718125,0.18328,0.379421,-0.442414,-112.436409,-3.691096,69.576546,-0.108974,0.006024,-0.088315
605,0.003172,-0.818315,-0.231129,-38.933125,-0.516250,-5.411875,0.18328,0.379421,-0.442414,-112.900597,-3.780285,69.619911,-0.132187,-0.004816,-0.15304
606,-0.005246,-0.669292,-0.280722,-40.853748,-0.870625,-4.974375,0.18328,0.379421,-0.442414,-113.743866,-3.827273,69.690033,-0.040643,-0.042424,-0.26236
607,0.005917,-0.597434,-0.287371,-18.204374,1.918750,-4.965625,0.18328,0.379421,-0.442414,-114.324837,-3.884462,69.740791,-0.00577,-0.043457,-0.330708
608,-0.011407,-0.621346,-0.2928,-0.993125,2.957500,-4.965625,0.18328,0.379421,-0.442414,-114.446404,-3.944765,69.751907,-0.019059,-0.055869,-0.32534
609,-0.009882,-0.668926,-0.297741,11.274375,3.749375,-4.27,0.18328,0.379421,-0.442414,-114.347557,-4.006181,69.738838,-0.024366,-0.058135,-0.282751
610,-0.002196,-0.841556,-0.417362,32.654999,5.057500,-3.180625,0.18328,0.379421,-0.442414,-113.900703,-4.069668,69.697777,0.017874,-0.078785,-0.071095
611,0.048861,-0.994178,-0.38857,39.379375,5.648125,-2.54625,0.18328,0.379421,-0.442414,-113.156906,-4.135175,69.632019,-0.045344,-0.021762,0.037573
612,0.069723,-1.059387,-0.385886,27.514376,3.968125,-2.279375,0.18328,0.379421,-0.442414,-112.428299,-4.205029,69.566887,-0.040944,-0.001247,0.131867
613,0.093025,-1.116727,-0.408273,5.420625,1.815625,-2.191875,0.18328,0.379421,-0.442414,-112.082336,-4.274272,69.541145,-0.047887,0.021908,0.193879
614,0.103639,-1.009306,-0.402783,0.848750,1.137500,-2.54625,0.18328,0.379421,-0.442414,-112.078819,-4.336809,69.547699,0.001917,0.021669,0.095186
615,0.098515,-0.956297,-0.385947,5.438125,1.343125,-2.93125,0.18328,0.379421,-0.442414,-111.975136,-4.413506,69.554893,0.006897,0.017364,0.035922
616,0.117303,-0.91622,-0.33977,5.101250,0.936250,-3.014375,0.18328,0.379421,-0.442414,-111.853729,-4.497649,69.567009,-0.009749,0.046503,-0.016795
617,0.106445,-0.854305,-0.304634,3.526250,0.647500,-2.865625,0.18328,0.379421,-0.442414,-111.772057,-4.575451,69.582504,-0.020133,0.042428,-0.087957
618,0.101016,-0.836005,-0.32818,12.228125,1.028125,-2.366875,0.18328,0.379421,-0.442414,-111.590202,-4.648626,69.593048,0.012457,0.02498,-0.089218
619,0.091073,-0.913231,-0.333792,24.128124,1.592500,-1.68,0.18328,0.379421,-0.442414,-111.176506,-4.708525,69.586601,-0.013547,0.020555,-0.031078
620,0.101992,-0.962336,-0.27755,24.456249,1.203125,-1.054375,0.18328,0.379421,-0.442414,-110.640739,-4.752835,69.572067,-0.064528,0.047456,-0.009833
621,0.101626,-0.997045,-0.282979,14.266875,-0.210000,-0.14875,0.18328,0.379421,-0.442414,-110.140709,4.772545,69.566391,-0.063773,0.039381,0.039055
622,0.113765,-1.021811,-0.29463,2.034375,-1.496250,0.7525,0.18328,0.379421,-0.442414,-109.988541,-4.767888,69.584435,-0.067591,0.053153,0.067932
623,0.09882,-1.000278,-0.310673,-4.025000,-2.463125,1.19,0.18328,0.379421,-0.442414,-110.040901,-4.737668,69.622818,-0.043282,0.028761,0.050953
624,0.097661,-0.968192,-0.33916,5.696250,-1.850625,1.32125,0.18328,0.379421,-0.442414,-109.975052,-4.706274,69.655205,-0.006409,0.01622,0.030532
625,0.096258,-0.961299,-0.315736,13.965000,-1.176875,1.295,0.18328,0.379421,-0.442414,-109.740952,-4.679884,69.672783,-0.020895,0.021852,0.016106
626,0.084058,-0.97661,-0.266936,13.076875,-1.365000,1.063125,0.18328,0.379421,-0.442414,-109.431679,-4.651377,69.689629,-0.067581,0.027296,0.01351
627,0.082655,-0.990457,-0.278831,5.005000,-2.117500,1.0675,0.18328,0.379421,-0.442414,-109.240356,-4.619401,69.715126,-0.053115,0.019112,0.032502
628,0.078812,-0.970754,-0.291092,6.645625,-1.719375,0.118125,0.18328,0.379421,-0.442414,-109.103523,-4.596525,69.744057,-0.041949,0.013148,0.016145
629,0.070272,-1.002535,-0.270962,3.600625,-1.675625,-0.468125,0.18328,0.379421,-0.442414,-108.937317,-4.581553,69.774193,-0.071958,0.013013,0.040561
630,0.071797,-0.992836,-0.296948,-0.319375,-1.767500,-1.3475,0.18328,0.379421,-0.442414,-108.924141,-4.584094,69.817589,-0.042194,0.00338,0.038093
631,0.064904,-0.953979,-0.319945,9.603125,-0.546875,-2.183125,0.18328,0.379421,-0.442414,-108.789352,-4.605712,69.843788,-0.009417,-0.013903,0.008323
632,0.059414,-0.967887,-0.276391,15.916250,0.214375,-2.760625,0.18328,0.379421,-0.442414,-108.459671,-4.642555,69.856346,-0.048999,-0.005849,0.007299
633,0.05246,-0.956663,-0.263398,19.521250,0.625625,-3.215625,0.18328,0.379421,-0.442414,-108.077385,-4.690094,69.862312,-0.0533,-0.011292,-0.007668
634,0.053619,-0.970083,-0.241072,14.546875,0.043750,-3.26375,0.18328,0.379421,-0.442414,-107.676033,-4.744256,69.869537,-0.070682,-0.00525,-0.001301
635,0.057035,-0.970754,-0.249734,0.818125,-0.026250,-2.98375,0.18328,0.379421,-0.442414,-107.559235,-4.783602,69.890892,-0.060364,-0.00646,0.002331
636,0.060329,-0.963617,-0.286212,3.771250,-0.927500,-2.804375,0.18328,0.379421,-0.442414,-107.518356,-4.816439,69.923637,-0.02588,-0.018972,0.012179
637,0.076555,-0.969351,-0.275049,22.146250,0.665000,-2.401875,0.18328,0.379421,-0.442414,-107.198425,-4.856069,69.930321,-0.017997,-0.006706,0.005123
638,0.088023,-1.00162,-0.232532,24.294374,0.962500,-1.93375,0.18328,0.379421,-0.442414,-106.667465,-4.899315,69.917679,-0.060007,0.018901,0.0291
639,-0.069784,-1.319613,0.404796,16.279375,17.005625,-44.012501,0.18328,0.379421,-0.442414,-105.843292,-5.178057,70.449471,-2.007724,0.574057,-0.515072
640,0.143045,-1.800354,0.608109,-13.265000,14.595000,-63.708752,0.18328,0.379421,-0.442414,-105.067795,-5.644,71.222176,-0.202253,0.18049,-0.79089
641,-0.021777,0.110959,-0.237351,-19.600000,-12.398750,4.772499,0.18328,0.379421,-0.442414,-105.092827,-6.125145,71.319435,0.550773,-0.303092,0.935061
642,0.35929,-1.273192,-0.924882,27.164375,21.183750,17.618126,0.18328,0.379421,-0.442414,-105.134880,-5.720281,71.353256,-0.369531,-0.260261,-0.157133
643,-0.058316,-1.242997,0.402844,-3.202500,35.389374,10.17625,0.18328,0.379421,-0.442414,-104.758339,-5.76937,71.720551,-0.084246,0.148414,-0.524764
644,0.029158,-0.308111,-0.496906,17.228750,.164375,-6.27375,0.18328,0.379421,-0.442414,-104.540901,-5.916543,71.641632,0.31102,-0.036602,0.647459
645,0.610854,-1.557574,0.7381,-109.838753,82.8231281,53.322498,0.18328,0.379421,-0.442414,-104.469948,-5.954493,72.007965,-0.299123,-0.290456,-2.293643
646,0.427305,-1.420873,1.898991,-64.566254,54.350624,-35.118126,0.18328,0.379421,-0.442414,-104.028015,-7.626042,72.669998,-1.894805,1.186193,-0.095743
647,0.157624,-0.752191,-0.54839,7.258125,-12.429375,-12.341875,0.18328,0.379421,-0.442414,-104.093605,-7.742839,72.498489,0.344892,-0.067116,-0.12355
648,0.119377,-0.138714,-1.759606,2.546250,27.028749,79.275002,0.18328,0.379421,-0.442414,-104.350525,-7.228918,71.529251,1.599507,-0.485458,-0.419685
649,0.211487,-1.630835,1.938519,46.514999,-49.608124,23.747499,0.18328,0.379421,-0.442414,-103.653397,-7.406415,72.008896,-2.137913,0.762176,0.146309
650,0.263947,-0.93269,-0.140544,31.237499,-20.899376,-103.779373,0.18328,0.379421,-0.442414,-102.754456,-8.138886,72.564018,-0.026971,0.142626,-0.031189
651,0.196359,-1.6287,-1.035231,3.972500,18.847500,-18.886875,0.18328,0.379421,-0.442414,-102.757050,-8.240132,72.270943,0.599605,-0.261554,0.826516
652,0.107177,-1.047309,0.058865,-40.123127,15.522500,-4.03375,0.18328,0.379421,-0.442414,-103.380577,-8.137072,72.297867,-0.296246,0.056414,0.010638
653,0.110898,-1.135088,-0.435357,-20.715626,-0.166250,5.53,0.18328,0.379421,-0.442414,-103.666580,-7.988596,72.321426,0.130313,-0.102426,0.209677
654,1.596248,-0.41053,0.385581,29.977501,-19.363750,30.051876,0.18328,0.379421,-0.442414,-103.329819,-8.288791,72.599701,0.011472,1.605339,-0.462272
655,0.36661,-1.961638,0.297436,69.282501,-67.274376,-131.595627,0.18328,0.379421,-0.442414,-103.019814,-9.428032,73.063477,-0.68221,0.269803,0.880045
656,0.717604,-1.18096,-0.118462,-92.767502,57.540001,2.84375,0.18328,0.379421,-0.442414,-103.272820,-10.192808,73.436638,-0.006802,0.52163,0.285329
657,0.099613,-0.626958,-0.527223,-7.831250,9.196250,4.2175,0.18328,0.379421,-0.442414,-103.633148,-9.926629,73.168839,0.341026,-0.132961,-0.260281
658,0.014579,-0.706929,0.19154,-24.775625,-10.438750,5.50375,0.18328,0.379421,-0.442414,-104.159645,-9.783157,73.134682,-0.370474,0.013845,-0.367925
659,-0.088694,-0.45506,-0.246928,-41.877499,14.761250,-9.305625,0.18328,0.379421,-0.442414,-104.643082,-9.883119,73.102745,0.068116,-0.202354,-0.519946
660,0.013237,-1.002718,-0.228384,-3.517500,-1.767500,-2.59,0.18328,0.379421,-0.442414,-105.109291,-9.859716,73.130013,-0.086206,-0.144334,0.014882
661,0.060939,-0.895358,-0.144936,-1.242500,-13.728750,-2.349375,0.18328,0.379421,-0.442414,-105.356575,-9.867261,73.114456,-0.120417,-0.062379,-0.100913
662,0.049776,-0.720715,-0.480497,24.745001,4.830000,-0.739375,0.18328,0.379421,-0.442414,-105.049400,-9.89107,73.00238,0.238138,-0.169161,-0.182871
663,0.080032,-0.756888,-0.381982,37.257500,10.880625,-2.979375,0.18328,0.379421,-0.442414,-104.418884,-9.917004,72.873688,0.140235,-0.162111,-0.179036
664,-0.0061,-0.688507,0.122244,51.878750,3.351250,1.351875,0.18328,0.379421,-0.442414,-103.254181,-9.962054,72.748604,-0.020376,-0.041163,-0.434472
665,0.096563,-1.084275,-0.223809,17.666250,3.819375,-3.486875,0.18328,0.379421,-0.442414,-102.726860,-10.016314,72.61647,0.198992,-0.200009,0.008944
666,0.122732,-1.181509,-0.296826,-9.187500, 0.980000,-3.591875,0.18328,0.379421,-0.442414,-102.885422,-10.042809,72.545555,0.125978,-0.181515,0.209334
667,0.012993,-0.704245,-0.444873,-13.243125,10.850000,-0.6825,0.18328,0.379421,-0.442414,-103.337440,-10.035763,72.569527,-0.037953,-0.122484,0.027039
668,0.069418,-1.014247,-0.35136,-3.408125,4.029375,-1.946875,0.18328,0.379421,-0.442414,-103.388077,-10.037601,72.531128,0.116314,-0.149247,0.077247
669,0.060939,-0.923296,-0.380823,-12.866875,1.111250,-3.530625,0.18328,0.379421,-0.442414,-103.628571,-10.050045,72.481209,0.0869,-0.154561,-0.066064
670,0.111996,-1.322297,0.092964,19.503750,-14.966875,5.03125,0.18328,0.379421,-0.442414,-103.777672,-10.060884,72.429565,0.015816,-0.053163,-0.149804
671,0.111569,-1.247023,0.222223,-12.665625,2.406250,-9.77375,0.18328,0.379421,-0.442414,-103.490799,-10.123211,72.592102,-0.365052,0.005496,0.178605
672,0.045262,-1.023763,-0.260653,-16.940001,5.600000,-4.808125,0.18328,0.379421,-0.442414,-103.566307,-10.169171,72.561813,0.047993,-0.103574,-0.125616
673,0.057157,-0.6649,-0.39589,12.661250,0.936250,-2.988125,0.18328,0.379421,-0.442414,-103.701187,-10.198079,72.453293,0.158865,-0.164016,-0.096234
674,0.062891,-0.863211,-0.349774,15.846251,5.118750,-1.61875,0.18328,0.379421,-0.442414,-103.331161,-10.235995,72.359818,-0.010007,-0.078373,0.116645
675,0.095404,-0.971059,-0.275476,16.620625,0.245000,-2.23125,0.18328,0.379421,-0.442414,-103.122826,-10.27858,72.236595,0.111388,-0.14294,0.032871
676,0.119438,-1.058167,-0.39406,2.498125,-1.229375,-3.61375,0.18328,0.379421,-0.442414,-103.097595,-10.297915,72.1698,0.155542,-0.158116,-0.065932
677,0.107482,-1.046333,-0.208315,12.845000,4.585000,-2.699375,0.18328,0.379421,-0.442414,-102.852791,-10.321404,72.124374,-0.018701,-0.109671,0.128601
678,0.088206,-0.894748,-0.321287,-35.328125,4.738125,-2.89625,0.18328,0.379421,-0.442414,-103.001801,-10.333065,72.039665,-0.098799,-0.047474,0.288162
679,0.126758,-1.016809,-0.284748,-17.946251,-3.815000,-1.675625,0.18328,0.379421,-0.442414,-103.555931,-10.342474,72.001785,-0.027676,-0.083568,0.082148
680,0.266021,-1.230736,-0.758962,-55.514374,21.713125,1.895625,0.18328,0.379421,-0.442414,-104.185661,-10.288006,72.061378,-0.096968,-0.001379,-0.348084
681,-0.02928,-0.726815,0.043493,-7.043750,15.649375,10.24625,0.18328,0.379421,-0.442414,-104.491173,-10.349979,71.977036,0.394177,-0.040983,-0.002549
682,0.17873,-0.86132,-0.175314,7.927500, 6.365625,-6.06375,0.18328,0.379421,-0.442414,-104.590569,-10.492968,71.808968,0.074289,-0.079274,0.280486
683,0.220698,-1.118679,-0.474641,-7.761250, 7.389375,-4.134375,0.18328,0.379421,-0.442414,-104.576393,-10.443334,71.810013,-0.110391,-0.047634,-0.295794
684,0.094733,-0.950441,-0.2013,16.563749,-6.702500,2.30125,0.18328,0.379421,-0.442414,-104.574928,-10.426432,71.731262,0.003133,-0.045708,-0.115591
685,0.070882,-0.880596,-0.157868,26.966249,5.197500,-1.089375,0.18328,0.379421,-0.442414,-104.198685,-10.411591,71.606865,0.061205,-0.088273,0.226625
686,0.124867,-1.029863,-0.382775,7.914375, 10.106250,-2.05625,0.18328,0.379421,-0.442414,-103.821396,-10.355571,71.530815,-0.118255,-0.054363,0.045983
687,0.032086,-0.826733,-0.358863,-24.867500,-3.850000,3.898125,0.18328,0.379421,-0.442414,-104.094330,-10.269894,71.549667,-0.023485,-0.067713,0.038576
688,0.077897,-0.916159,-0.229299,14.546875,-4.795000,3.49125,0.18328,0.379421,-0.442414,-104.092590,-10.208682,71.487854,0.087863,-0.115741,0.201613
689,0.086986,-0.977342,-0.340075,-1.491875,-2.874375,146250.0,0.18328,0.379421,-0.442414,-103.964272,-10.132364,71.410355,-0.170576,-0.015177,0.158612
690,0.097844,-1.093791,-0.273036,-12.140625,3.298750,-0.468125,0.18328,0.379421,-0.442414,-104.083229,-10.037032,71.399712,-0.047791,-0.06514,-0.062924
691,0.005734,-0.712541,-0.176717,-6.553750,4.585000,-0.651875,0.18328,0.379421,-0.442414,-104.224854,-9.955339,71.373947,-0.025952,-0.042622,0.16484
692,0.108031,-0.904264,-0.451705,14.000000,-5.188750,4.160625,0.18328,0.379421,-0.442414,104.076714,-9.903201,71.284988,0.023401,-0.103428,0.085932
693,0.141886,-1.175287,-0.282491,22.338751,-1.124375,2.489375,0.18328,0.379421,-0.442414,-103.705505,-9.798905,71.226883,-0.06588,-0.071604,-0.113624
694,0.081618,-0.915671,-0.216977,3.906875,4.970000,0.98875,0.18328,0.379421,-0.442414,-103.506531,-9.719332,71.136795,-0.027861,-0.058663,0.07181
695,0.114985,-1.052799,-0.298107,7.043750,-2.944375,5.998125,0.18328,0.379421,-0.442414,-103.415375,-9.608259,71.037399,0.021056,-0.080527,0.097278
696,0.1098,-1.03822,-0.226066,6.116250,-0.870625,5.635,0.18328,0.379421,-0.442414,-103.351707,-9.457739,70.977562,-0.040056,-0.056488,0.066176
697,0.081862,-0.947269,-0.328363,8.299375,-1.273125,5.915,0.18328,0.379421,-0.442414,-103.204605,-9.303161,70.925278,0.071595,-0.110078,-0.00251
698,0.078751,-0.996374,-0.309514,2.835000,0.275625,6.4925,0.18328,0.379421,-0.442414,-103.103592,-9.135741,70.885406,0.050188,-0.098487,0.025473
699,0.077836,-1.072929,-0.133041,-0.306250,-4.948125,7.476875,0.18328,0.379421,-0.442414,-103.118454,-8.918751,70.875031,-0.081137,-0.07851,-0.089389
700,0.043981,-1.146678,-0.15128,-13.391875,-12.245625,-1.535625,0.18328,0.379421,-0.442414,-103.592422,-8.73403,70.90377,0.191208,-0.173617,-0.148198
701,0.166896,-1.111969,-0.549915,-34.562500,-2.594375,2.24875,0.18328,0.379421,-0.442414,-104.185242,-8.646895,71.081902,0.159746,-0.2026,-0.324585
702,0.059719,-0.834968,-0.391925,-19.595625,-1.111250,-4.47125,0.18328,0.379421,-0.442414,-104.703522,-8.617785,71.215706,-0.168233,-0.104945,-0.262646
703,0.052826,-1.072136,-0.442189,6.055000,-1.955625,0.44625,0.18328,0.379421,-0.442414,-104.804428,-8.677296,71.174553,0.134885,-0.182228,0.063363
704,0.042151,-0.967582,-0.370697,9.086875,3.486875,-0.091875,0.18328,0.379421,-0.442414,104.732590,-8.624899,71.085449,0.065988,-0.130759,0.127402
705,0.050325,-0.92049,-0.208681,-0.700000,5.385625,0.37625,0.18328,0.379421,-0.442414,-104.646957,-8.55334,70.95919,-0.058504,0.072996,-0.026077
706,-0.009211,-0.759572,-0.135969,2.170000,11.423125,-3.635625,0.18328,0.379421,-0.442414,-104.383957,-8.539387,70.846611,-0.094177,-0.098073,-0.240191
707,0.039955,-0.868274,-0.050752,-28.708750,6.601875,-0.7,0.18328,0.379421,-0.442414,-104.722252,-8.53755,70.776604,-0.190517,-0.025943,-0.150614
708,0.090402,-1.042978,-0.204838,-63.783127,-1.706250,-1.395625,0.18328,0.379421,-0.442414,-105.725471,-8.493209,70.802162,-0.102565,-0.035504,0.061422
709,0.042334,-0.861625,-0.435113,-35.056873,-7.179375,0.23625,0.18328,0.379421,-0.442414,-106.856972,-8.462881,70.831413,0.125361,-0.147615,-0.053255
710,0.032574,-0.884622,-0.524356,22.006250,-0.236250,-1.028125,0.18328,0.379421,-0.442414,-106.710251,-8.472888,70.816833,0.196608,-0.190242,-0.007999
711,0.112606,-1.013149,-0.274134,11.650625,1.036875,-0.170625,0.18328,0.379421,-0.442414,-106.335258,-8.469193,70.752434,-0.034638,-0.033833,0.054691
712,0.044591,-1.035414,-0.257603,-20.737499,-1.036875,0.083125,0.18328,0.379421,-0.442414,-106.490234,-8.419078,70.737984,-0.080986,-0.090522,0.061198
713,0.065636,-0.896761,-0.505629,-13.146875,1.885625,-0.100625,0.18328,0.379421,-0.442414,-106.884178,-8.389493,70.716301,0.184132,-0.151213,0.003853
714,0.058682,-0.902983,-0.363072,11.081875,0.459375,-0.441875,0.18328,0.379421,-0.442414,-106.783302,-8.354845,70.694527,0.049206,-0.123218,-0.034773
715,0.068198,-0.960933,-0.315553,0.039375,-0.669375,-0.065625,0.18328,0.379421,-0.442414,-106.719360,-8.321831,70.666481,0.010271,-0.076916,0.010359
716,0.061549,-0.960262,-0.311649,0.783125,0.126875,-0.196875,0.18328,0.379421,-0.442414,-106.737495,-8.287066,70.643539,0.00561,-0.082238,0.000758
717,0.045262,-0.927749,-0.344833,-3.613750,-0.253750,-0.223125,0.18328,0.379421,-0.442414,-106.829208,-8.241208,70.621689,0.023761,-0.106278,-0.004778
718,0.093086,-0.933727,-0.399489,0.735000,-0.021875,-0.135625,0.18328,0.379421,-0.442414,-106.930878,-8.206464,70.602463,0.084192,-0.086263,0.01197
719,0.06344,-0.917562,-0.292312,14.083125,1.181250,-0.7875,0.18328,0.379421,-0.442414,-106.715271,-8.180019,70.566154,-0.009329,-0.075602,0.001732
720,0.0427,-0.948733,-0.265655,-6.772500,-0.669375,-0.476875,0.18328,0.379421,-0.442414,-106.717628,-8.138014,70.539482,-0.049591,-0.085749,-0.018642
721,0.068869,-0.918965,-0.366671,-12.311250,0.437500,-0.035,0.18328,0.379421,-0.442414,-107.035744,-8.09666,70.534233,0.053383,-0.094069,-0.01393
722,0.07015,-0.864675,-0.393511,10.316250,0.520625,-0.170625,0.18328,0.379421,-0.442414,-107.022552,-8.064946,70.509621,0.0954,-0.100489,-0.057375
723,0.081496,-1.030778,-0.317078,5.910625,0.109375,-0.25375,0.18328,0.379421,-0.442414,-106.843834,-8.0374,70.481842,-0.01865,-0.067976,0.079421
724,0.049471,-0.956846,-0.315004,-7.376250,-0.389375,-0.30625,0.18328,0.379421,-0.442414,-106.932213,-7.991959,70.462791,-0.009173,-0.094585,0.004235
725,0.090158,-0.930616,-0.377346,0..866250,0.363125,-0.328125,0.18328,0.379421,-0.442414,-107.031021,-7.955497,70.448395,0.0599,-0.082564,0.018853
726,0.080703,-0.988261,-0.37881,1.295000,0.061250,-0.27125,0.18328,0.379421,-0.442414,-107.041718,-7.931435,70.426941,0.042058,-0.081908,0.040726
727,0.06161,-0.922564,-0.322568,4.003125,0.210000,-0.35875,0.18328,0.379421,-0.442414,-107.006714,-7.892851,70.406792,0.011108,-0.078253,-0.031464
728,0.062952,-1.012844,-0.295728,0.564375,0.118125,-0.35875,0.18328,0.379421,-0.442414,-106.935181,-7.854169,70.378723,-0.038663,-0.073297,0.053959
729,0.062159,-0.921039,-0.36966,-9.887500,-0.411250,-0.301875,0.18328,0.379421,-0.442414,-107.162155,-7.811506,70.369705,0.052452,-0.096275,-0.01149
730,0.08235,-0.905667,-0.380823,6.374375,0.529375,-0.223125,0.18328,0.379421,-0.442414,-107.174271,-7.786679,70.352997,0.073945,-0.080634,-0.02
731,0.054473,-1.013881,-0.304878,7.656250,0.218750,-0.07875,0.18328,0.379421,-0.442414,-107.012894,-7.753389,70.32592,-0.034497,-0.082257,0.056573
732,0.06344,-0.923723,-0.319518,-8.400000,-0.196875,-0.258125,0.18328,0.379421,-0.442414,-107.102859,-7.711696,70.310486,-0.005427,-0.077173,-0.016181
733,0.08296,-0.942633,-0.369538,0.787500, 0.026250,-0.21,0.18328,0.379421,-0.442414,-107.204948,-7.683074,70.298927,0.063497,-0.078904,0.031171
734,0.078507,-0.962946,-0.35197,2.765000,0.371875,-0.406875,0.18328,0.379421,-0.442414,-107.182396,-7.657667,70.281387,0.031528,-0.075982,0.009524
735,0.055022,-0.927749,-0.327448,3.045000,0.450625,-0.30625,0.18328,0.379421,-0.442414,-107.153435,-7.621182,70.26284,0.013483,-0.083263,-0.005847
736,0.058316,-1.006561,-0.31781,-0.927500,-0.056875,-0.301875,0.18328,0.379421,-0.442414,-107.138306,-7.580646,70.238243,-0.020632,-0.079349,0.054166
737,0.07991,-0.917806,-0.359168,-6.046250,-0.271250,-0.28875,0.18328,0.379421,-0.442414,-107.288696,-7.554832,70.230408,0.049364,-0.071121,-0.014811
738,0.063745,-0.945866,-0.38674,5.547500,0.398125,-0.459375,0.18328,0.379421,-0.442414,-107.297600,-7.527298,70.218025,0.059311,-0.096131,0.017791
739,0.06161,-0.988017,-0.306586,5.753125,0.533750,-0.28875,0.18328,0.379421,-0.442414,-107.174644,-7.495048,70.194824,-0.023693,-0.070186,0.033867
740,0.074847,-0.929091,-0.320738,-6.746250,-0.039375,-0.205625,0.18328,0.379421,-0.442414,-107.244804,-7.462945,70.177948,-0.001789,-0.059146,-0.009765
741,0.077409,-0.96197,-0.388326,-0.227500,0.126875,-0.21875,0.18328,0.379421,-0.442414,-107.354271,-7.43443,70.168999,0.059596,-0.084899,0.036896
742,0.073444,-0.941047,-0.34465,4.528125,0.437500,-0.37625,0.18328,0.379421,-0.442414,-107.326546,-7.410143,70.15284,0.031389,-0.069751,-0.016491
743,0.049532,-0.960384,-0.313052,1.089375,0.398125,-0.328125,0.18328,0.379421,-0.442414,-107.278038,-7.368063,70.132408,-0.012971,-0.084898,0.023408
744,0.074115,-0.980758,-0.339221,-1.649375,-0.026250,-0.315,0.18328,0.379421,-0.442414,-107.318939,-7.339199,70.114525,0.010156,-0.066631,0.03841
745,0.069174,-0.919087,-0.347639,-3.679375,-0.179375,-0.161875,0.18328,0.379421,-0.442414,-107.420639,-7.314308,70.105598,0.034242,-0.072459,-0.018025
746,0.057767,-0.962641,-0.379359,4.707500,0.437500,-0.245,0.18328,0.379421,-0.442414,-107.423134,-7.283114,70.094406,0.044515,-0.094558,0.031204
747,0.068198,-0.956236,-0.305,4.278750,0.485625,-0.35875,0.18328,0.379421,-0.442414,-107.327583,-7.257899,70.071716,-0.013952,-0.058068,0.004423
748,0.068991,-0.947025,-0.321043,-6.238750,-0.354375,-0.21875,0.18328,0.379421,-0.442414,-107.393204,-7.228366,70.060066,-0.007185,-0.059395,0.013231
749,0.074176,-0.957639,-0.394731,0.380625,0.091875,-0.240625,0.18328,0.379421,-0.442414,-107.499039,-7.204031,70.053978,0.068421,-0.080207,0.028061
750,0.050874,-0.932751,-0.330498,4.948125,0.555625,-0.39375,0.18328,0.379421,-0.442414,-107.449799,-7.177,70.035988,0.014055,-0.078503,-0.013687
751,0.065941,-0.98271,-0.31964,0.275625,0.271250,-0.328125,0.18328,0.379421,-0.442414,-107.414345,-7.141299,70.018929,-0.020838,-0.064667,0.038866
752,0.075274,-0.959164,-0.337269,-2.021250,-0.013125,-0.231875,0.18328,0.379421,-0.442414,-107.464340,-7.119354,70.004044,0.014542,-0.06004,0.017823
753,0.062525,-0.925309,-0.359534,-2.616250,-0.048125,-0.205625,0.18328,0.379421,-0.442414,-107.556168,-7.089806,69.998055,0.039471,-0.078676,-0.009057
754,0.07442,-0.970693,-0.369355,5.096875,0.503125,-0.363125,0.18328,0.379421,-0.442414,-107.527557,-7.064715,69.983528,0.038131,-0.071233,0.038294
755,0.06649,-0.950746,-0.294752,2.095625,0.341250,-0.258125,0.18328,0.379421,-0.442414,-107.453789,-7.041143,69.962677,-0.02271,-0.051562,-0.003803
756,0.077714,-0.948062,-0.338733,-5.530000,-0.306250,-0.231875,0.18328,0.379421,-0.442414,-107.539154,-7.016509,69.955574,0.013071,-0.05456,0.029244
757,0.067344,-0.952698,-0.382836,2.178750,0.262500,-0.170625,0.18328,0.379421,-0.442414,-107.609856,-6.992663,69.949646,0.052742,-0.079848,0.013223
758,0.059353,-0.932995,-0.324093,3.193750,0.402500,-0.398125,0.18328,0.379421,-0.442414,-107.566780,-6.963483,69.934174,0.005823,-0.067159,-0.006258
759,0.075518,-0.985821,-0.329827,0.892500,0.113750,-0.196875,0.18328,0.379421,-0.442414,-107.537865,-6.936059,69.917145,-0.000742,0.055955,0.043447
760,0.061854,-0.943121,-0.333121,-3.443125,-0.153125,-0.223125,0.18328,0.379421,-0.442414,-107.596825,-6.910348,69.909332,0.010447,-0.066726,3.4e-05
